Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,FTR,Attendance,B365H,B365D,B365A,AttackStrengthHome,AttackStrengthAway,DefenseWeaknessHome,DefenseWeaknessAway,Season,HomePoints_Avg,AwayPoints_Avg,AvgLosingHomePoints,AvgLosingAwayPoints,AvgGoalDiffHome,AvgGoalDiffAway,HomeWinsRatio,HomeDrawsRatio,AwayWinsRatio,AwayDrawsRatio,AvgHomeCornersLast5,AvgAwayCornersLast5,AvgHomeShotsLast5,AvgHomeShotsOnTargetLast5,AvgAwayShotsLast5,AvgAwayShotsOnTargetLast5,elo,elo_away,FormHomeTeam,FormAwayTeam,ProbabilityDraw,ProbabilityHomeWin,ProbabilityAwayWin
2.0,Fri,2019-08-23,19:00,Granada,0.5,0–1,1.1,Sevilla,A,15849.0,3.6,3.6,1.95,0.9067917974344131,1.1133004926108376,1.1886566369324991,0.7966929725667043,19/20,1.736842105263158,1.736842105263158,1.263157894736842,1.263157894736842,0.5263157894736842,0.42105263157894735,0.5263157894736842,0.15789473684210525,0.47368421052631576,0.3157894736842105,0.0,4.0,0.0,0.0,12.0,4.0,1606.12487793,1763.42492676,0.0,5024.937377925,0.23953711857394772,0.2707876432493215,0.48967523817673086
2.0,Fri,2019-08-23,21:00,Levante,2.1,2–1,3.0,Villarreal,H,20240.0,2.55,3.4,2.62,1.0055578630906465,1.2807881773399017,1.2698988851438944,0.8868846298384065,19/20,1.6842105263157894,1.4736842105263157,1.3157894736842106,1.5263157894736843,0.42105263157894735,0.10526315789473684,0.47368421052631576,0.2631578947368421,0.47368421052631576,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1680.71374512,1728.17163086,0.0,0.0,0.24153762625021083,0.4259265823967457,0.3325357913530435
2.0,Sat,2019-08-24,16:00,Osasuna,0.5,0–0,0.8,Eibar,D,13978.0,2.5,3.2,2.9,0.7891770011273957,0.7474721285973555,1.2118226600985222,1.140449771554026,19/20,1.4736842105263157,0.7894736842105263,1.5263157894736843,2.210526315789474,-0.15789473684210525,-0.8947368421052632,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.3157894736842105,0.0,3.0,0.0,0.0,11.0,5.0,1653.73181152,1703.81665039,0.0,0.0,0.24160467666592336,0.42214296398865475,0.336252359345422
2.0,Sat,2019-08-24,18:00,Real Madrid,1.7,1–1,1.2,Valladolid,D,63037.0,1.2,6.5,13.0,1.5332581736189401,0.6590614467202489,0.6108374384236454,1.140449771554026,19/20,2.5789473684210527,0.8947368421052632,0.42105263157894735,2.1052631578947367,1.5263157894736843,-0.7368421052631579,0.7894736842105263,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.0,1.0,0.0,0.0,14.0,3.0,1850.93664551,1630.02539062,0.0,5306.14984131,0.20760520232377186,0.7458890177224039,0.04650577995382425
2.0,Sat,2019-08-24,20:00,Getafe,0.3,1–1,0.5,Athletic Club,D,10103.0,2.6,3.0,2.9,0.7591131153701616,0.9162561576354681,0.8374384236453202,0.8267568583239384,19/20,1.5789473684210527,1.0526315789473684,1.4210526315789473,1.9473684210526316,0.2631578947368421,-0.21052631578947367,0.42105263157894735,0.3157894736842105,0.21052631578947367,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,1758.33581543,1735.84973145,0.0,0.0,0.23770923913148764,0.5245007339899428,0.2377900268785696
2.0,Sat,2019-08-24,20:00,Celta Vigo,1.9,1–0,1.0,Valencia,H,20034.0,3.1,3.4,2.25,0.9094325441563321,0.8669950738916258,1.123152709359606,1.1273957158962795,19/20,1.2105263157894737,0.6842105263157895,1.7894736842105263,2.3157894736842106,0.10526315789473684,-1.0526315789473684,0.2631578947368421,0.42105263157894735,0.15789473684210525,0.21052631578947367,6.0,0.0,7.0,4.0,0.0,0.0,1673.75488281,1809.79138184,0.0,0.0,0.24068876924399987,0.2997046708593908,0.45960655989660937
2.0,Sun,2019-08-25,16:00,Alavés,0.8,0–0,0.2,Espanyol,D,14567.0,2.45,3.2,3.0,0.7367683354154605,0.835882810474462,1.015310877379843,1.1649755730928222,19/20,1.4210526315789473,0.6842105263157895,1.5789473684210527,2.3157894736842106,0.05263157894736842,-0.7894736842105263,0.3684210526315789,0.3157894736842105,0.15789473684210525,0.21052631578947367,2.0,0.0,9.0,2.0,0.0,0.0,1690.25708008,1733.39648438,5128.921875,0.0,0.24141519191289432,0.43214093000979265,0.3264438780773131
2.0,Sun,2019-08-25,16:00,Mallorca,1.0,0–1,1.6,Real Sociedad,A,18028.0,3.1,3.1,2.4,0.7651055790852859,1.1822660098522169,0.9038743176674212,0.8192408868846299,19/20,1.4210526315789473,1.3157894736842106,1.5789473684210527,1.6842105263157894,0.15789473684210525,-0.2631578947368421,0.42105263157894735,0.15789473684210525,0.3684210526315789,0.21052631578947367,9.0,3.0,16.0,4.0,12.0,3.0,1577.60168457,1724.97375488,5156.627929679999,1695.628356935,0.24011984842871925,0.2841811182113241,0.47569903335995667
2.0,Sun,2019-08-25,18:00,Leganés,0.4,0–1,1.8,Atlético Madrid,A,11742.0,4.75,3.4,1.8,0.6254079392393046,1.310344827586207,1.2538242157116932,0.7215332581736189,19/20,1.0526315789473684,1.4736842105263157,1.9473684210526316,1.5263157894736843,-0.47368421052631576,0.3684210526315789,0.2631578947368421,0.2631578947368421,0.3157894736842105,0.5263157894736842,8.0,0.0,13.0,2.0,0.0,0.0,1660.39099121,1882.99230957,0.0,0.0,0.23378829377864926,0.18868292048299995,0.5775287857383508
2.0,Sun,2019-08-25,20:00,Barcelona,2.6,5–2,0.2,Betis,H,79159.0,1.25,6.0,10.0,1.5633220593761743,1.0246305418719213,0.7881773399014779,0.9545283727921833,19/20,2.6315789473684212,0.5263157894736842,0.3684210526315789,2.473684210526316,1.894736842105263,-1.0,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,1989.07739258,1675.50354004,0.0,0.0,0.1861910254355049,0.8128916003985123,0.0009173741659829343
3.0,Fri,2019-08-30,19:00,Sevilla,1.5,1–1,0.4,Celta Vigo,D,37787.0,1.53,4.2,6.0,1.0447200300638857,0.9556650246305419,0.8965517241379312,1.0522360015031942,19/20,1.9473684210526316,0.7368421052631579,1.0526315789473684,2.263157894736842,0.631578947368421,-0.7368421052631579,0.5263157894736842,0.3684210526315789,0.10526315789473684,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,1769.71789551,1683.53088379,0.0,0.0,0.23092556167835668,0.6069876649649706,0.1620867733566727
3.0,Fri,2019-08-30,21:00,Athletic Club,1.0,2–0,0.2,Real Sociedad,H,46697.0,2.3,3.1,3.4,1.0447200300638857,1.1822660098522169,0.8078817733990148,0.8192408868846299,19/20,1.631578947368421,1.3157894736842106,1.368421052631579,1.6842105263157894,0.3684210526315789,-0.2631578947368421,0.47368421052631576,0.21052631578947367,0.3684210526315789,0.21052631578947367,3.0,4.0,11.0,5.0,12.0,3.5,1739.02172852,1731.58276367,5599.217102055,3420.18562826,0.23886124038278098,0.5038131004268299,0.25732565919038913
3.0,Sat,2019-08-31,16:00,Osasuna,1.8,2–2,0.4,Barcelona,D,16742.0,10.0,5.0,1.33,0.7891770011273957,1.684729064039409,1.2118226600985222,0.7290492296129274,19/20,1.4736842105263157,1.6842105263157894,1.5263157894736843,1.3157894736842106,-0.15789473684210525,0.631578947368421,0.3684210526315789,0.3684210526315789,0.47368421052631576,0.2631578947368421,6.0,8.0,6.0,2.0,11.0,2.0,1653.21948242,1991.53100586,1847.673828125,0.0,0.21614271918439198,0.07630699473109928,0.7075502860845089
3.0,Sat,2019-08-31,18:00,Levante,2.7,2–0,1.1,Valladolid,H,19347.0,2.0,3.5,3.75,1.0055578630906465,0.6590614467202489,1.2698988851438944,1.140449771554026,19/20,1.6842105263157894,0.8947368421052632,1.3157894736842106,2.1052631578947367,0.42105263157894735,-0.7368421052631579,0.47368421052631576,0.2631578947368421,0.21052631578947367,0.2631578947368421,7.0,2.0,16.0,4.0,11.5,2.5,1688.10876465,1637.33300781,5048.256958005,3483.69466146,0.235070375730069,0.5622545670698897,0.20267505720004123
3.0,Sat,2019-08-31,18:00,Getafe,1.0,1–1,1.0,Alavés,D,10806.0,1.72,3.4,5.75,0.7591131153701616,0.6810011982425775,0.8374384236453202,1.2940674609220268,19/20,1.5789473684210527,0.631578947368421,1.4210526315789473,2.3684210526315788,0.2631578947368421,-1.368421052631579,0.42105263157894735,0.3157894736842105,0.15789473684210525,0.15789473684210525,4.0,0.0,6.0,2.0,0.0,0.0,1755.8137207,1689.59973145,1712.72473145,0.0,0.23337599771590914,0.5821299541854958,0.1844940480985951
3.0,Sat,2019-08-31,20:00,Betis,2.1,2–1,1.4,Leganés,H,47819.0,1.95,3.3,4.33,1.0898158586997369,0.6269121078558466,1.0147783251231528,0.9197175577048597,19/20,1.631578947368421,0.8421052631578947,1.368421052631579,2.1578947368421053,0.3684210526315789,-0.631578947368421,0.47368421052631576,0.21052631578947367,0.15789473684210525,0.3684210526315789,6.0,0.0,13.0,4.0,0.0,0.0,1673.69970703,1655.96289062,0.0,0.0,0.23809193771788661,0.5180121883459883,0.24389587393612516
3.0,Sun,2019-09-01,16:00,Valencia,2.3,2–0,1.2,Mallorca,H,40441.0,1.4,4.75,8.0,1.0146561443066517,0.730528558114765,0.9162561576354681,1.3035132088119687,19/20,2.1052631578947367,0.3157894736842105,0.8947368421052632,2.6842105263157894,0.6842105263157895,-1.4736842105263157,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.15789473684210525,3.0,0.0,14.0,6.0,0.0,0.0,1800.66516113,1571.64245605,1645.536804195,0.0,0.2058748902286585,0.7526207823359337,0.04150432743540794
3.0,Sun,2019-09-01,18:00,Atlético Madrid,1.5,3–2,0.9,Eibar,H,56664.0,1.4,4.0,10.0,1.3754227733934612,0.7474721285973555,0.6995073891625616,1.140449771554026,19/20,2.210526315789474,0.7894736842105263,0.7894736842105263,2.210526315789474,0.8947368421052632,-0.8947368421052632,0.631578947368421,0.3157894736842105,0.15789473684210525,0.3157894736842105,3.0,4.5,5.0,5.0,11.5,2.5,1888.0703125,1704.97875977,5199.3030395549995,851.4605305983333,0.21523332832643627,0.7121070447397171,0.07265962693384659
3.0,Sun,2019-09-01,18:00,Espanyol,1.4,0–3,1.4,Granada,A,20870.0,2.05,3.3,4.0,0.8216143515496747,1.02769271734789,1.3663469017371015,1.3129589567019104,19/20,0.631578947368421,1.2105263157894737,2.3684210526315788,1.7894736842105263,-0.8421052631578947,-0.15789473684210525,0.10526315789473684,0.3157894736842105,0.3157894736842105,0.2631578947368421,8.0,7.0,7.0,2.0,14.0,7.0,1735.75695801,1600.48181152,0.0,1734.30847168,0.22372509648513647,0.6635662513141264,0.11270865220073716
3.0,Sun,2019-09-01,20:00,Villarreal,1.4,2–2,1.9,Real Madrid,D,20128.0,3.6,4.0,1.9,1.2852311161217587,1.5960591133004927,1.0837438423645323,0.6012777151446824,19/20,1.6842105263157894,2.0,1.3157894736842106,1.0,0.631578947368421,0.8421052631578947,0.47368421052631576,0.2631578947368421,0.5789473684210527,0.2631578947368421,2.0,4.0,12.0,7.0,17.0,11.0,1721.4263916,1844.27880859,1722.018188475,5103.884765625,0.2412202082259855,0.3180311365294811,0.4407486552445333
4.0,Fri,2019-09-13,20:00,Mallorca,1.8,0–0,1.5,Athletic Club,D,16390.0,3.4,3.1,2.3,0.7651055790852859,0.9162561576354681,0.9038743176674212,0.8267568583239384,19/20,1.4210526315789473,1.0526315789473684,1.5789473684210527,1.9473684210526316,0.15789473684210525,-0.21052631578947367,0.42105263157894735,0.15789473684210525,0.21052631578947367,0.42105263157894735,7.0,6.0,14.0,4.0,4.0,2.0,1568.80541992,1747.45812988,2592.6050415,1663.570617675,0.2380195002954058,0.24271393891477575,0.5192665607898185
4.0,Sat,2019-09-14,12:00,Real Madrid,2.9,3–2,1.2,Levante,H,60401.0,1.22,6.5,12.0,1.5332581736189401,0.996629504796474,0.6108374384236454,1.3121303823255999,19/20,2.5789473684210527,0.8947368421052632,0.42105263157894735,2.1052631578947367,1.5263157894736843,-0.7368421052631579,0.7894736842105263,0.21052631578947367,0.2631578947368421,0.10526315789473684,4.0,9.0,22.0,4.0,16.0,4.0,1843.05310059,1695.06408691,1662.5447387650001,0.0,0.22160230434669462,0.6771150480316769,0.10128264762162857
4.0,Sat,2019-09-14,15:00,Leganés,0.4,0–3,1.6,Villarreal,A,7670.0,2.45,3.1,3.2,0.6254079392393046,1.2807881773399017,1.2538242157116932,0.8868846298384065,19/20,1.0526315789473684,1.4736842105263157,1.9473684210526316,1.5263157894736843,-0.47368421052631576,0.10526315789473684,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.05263157894736842,8.5,3.0,11.5,3.0,23.0,6.0,1650.17578125,1722.65222168,0.0,0.0,0.24194755538473683,0.389851802822641,0.36820064179262235
4.0,Sat,2019-09-14,17:30,Real Sociedad,2.1,2–0,1.2,Atlético Madrid,H,34719.0,3.8,3.2,2.1,1.007140172867343,1.310344827586207,0.8275862068965517,0.7215332581736189,19/20,1.631578947368421,1.4736842105263157,1.368421052631579,1.5263157894736843,0.6842105263157895,0.3684210526315789,0.47368421052631576,0.21052631578947367,0.3157894736842105,0.5263157894736842,0.0,4.0,0.0,0.0,6.0,4.0,1723.1463623,1890.71179199,0.0,5075.306030264999,0.2388522975037596,0.25715920589113844,0.5039884966051019
4.0,Sat,2019-09-14,20:00,Barcelona,2.4,5–2,1.5,Valencia,H,81617.0,1.44,4.75,7.0,1.5633220593761743,0.8669950738916258,0.7881773399014779,1.1273957158962795,19/20,2.6315789473684212,0.6842105263157895,0.3684210526315789,2.3157894736842106,1.894736842105263,-1.0526315789473684,0.8421052631578947,0.10526315789473684,0.15789473684210525,0.21052631578947367,11.0,4.0,20.0,7.0,9.0,1.0,1985.17431641,1803.50219727,5218.508605965,0.0,0.21550471159203155,0.7107607256622315,0.07373456274573695
4.0,Sun,2019-09-15,11:00,Eibar,0.7,1–2,1.8,Espanyol,A,5410.0,2.0,3.3,4.0,0.6805909927015962,0.835882810474462,1.1091521908218824,1.1649755730928222,19/20,1.4210526315789473,0.6842105263157895,1.5789473684210527,2.3157894736842106,0.0,-0.7894736842105263,0.42105263157894735,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.0,5.0,0.0,0.0,5.0,1.0,1702.33728027,1712.66638184,0.0,1696.297180175,0.23999191128638686,0.4789458570459243,0.28106223166768884
4.0,Sun,2019-09-15,13:00,Alavés,0.8,0–1,1.1,Sevilla,A,16309.0,4.2,3.2,2.0,0.7367683354154605,1.1133004926108376,1.015310877379843,0.7966929725667043,19/20,1.4210526315789473,1.736842105263158,1.5789473684210527,1.263157894736842,0.05263157894736842,0.42105263157894735,0.3684210526315789,0.3157894736842105,0.47368421052631576,0.3157894736842105,2.5,5.0,9.5,2.0,11.5,5.0,1693.51367188,1765.34472656,3456.4173177066664,5043.47192383,0.24194341013966256,0.3907821864076196,0.3672744034527178
4.0,Sun,2019-09-15,15:00,Celta Vigo,0.3,0–2,1.2,Granada,A,18259.0,1.83,3.6,4.33,0.9094325441563321,1.02769271734789,1.123152709359606,1.3129589567019104,19/20,1.2105263157894737,1.2105263157894737,1.7894736842105263,1.7894736842105263,0.10526315789473684,-0.15789473684210525,0.2631578947368421,0.42105263157894735,0.3157894736842105,0.2631578947368421,6.0,6.5,9.0,5.0,14.0,6.5,1687.90405273,1623.57226562,2637.60632324,3437.6806640600003,0.23359200031191912,0.579736630969542,0.18667136871853893
4.0,Sun,2019-09-15,17:30,Valladolid,0.7,1–1,2.5,Osasuna,D,20670.0,2.15,3.1,3.75,0.7112482446250915,0.8768472906403942,1.1252268602540836,0.9244644870349492,19/20,1.3157894736842106,1.263157894736842,1.6842105263157894,1.736842105263158,0.15789473684210525,-0.2631578947368421,0.2631578947368421,0.5263157894736842,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,0.0,4.0,2.0,1630.37768555,1659.5760498,0.0,4951.758728025,0.2409166008559733,0.45213452242273844,0.3069488767212881
4.0,Sun,2019-09-15,20:00,Betis,1.1,1–1,1.5,Getafe,D,47884.0,2.2,3.1,3.6,1.0898158586997369,0.768472906403941,1.0147783251231528,0.962044344231492,19/20,1.631578947368421,1.263157894736842,1.368421052631579,1.736842105263158,0.3684210526315789,0.05263157894736842,0.47368421052631576,0.21052631578947367,0.3157894736842105,0.3157894736842105,8.5,4.0,15.0,4.5,6.0,0.0,1679.48693848,1751.8996582,2512.6079711849998,0.0,0.2419471612804645,0.38994365799573194,0.3681091807238036
5.0,Fri,2019-09-20,20:00,Osasuna,2.1,0–0,0.4,Betis,D,15569.0,2.25,3.3,3.25,0.7891770011273957,1.0246305418719213,1.2118226600985222,0.9545283727921833,19/20,1.4736842105263157,0.5263157894736842,1.5263157894736843,2.473684210526316,-0.15789473684210525,-1.0,0.3684210526315789,0.3684210526315789,0.05263157894736842,0.3684210526315789,4.5,0.0,10.5,3.5,4.0,3.0,1660.12915039,1678.38635254,1791.2446695966667,0.0,0.2404152716694547,0.46772368681889087,0.2918610415116545
5.0,Sat,2019-09-21,12:00,Villarreal,2.1,2–0,0.4,Valladolid,H,16195.0,1.61,4.0,5.5,1.2852311161217587,0.6590614467202489,1.0837438423645323,1.140449771554026,19/20,1.6842105263157894,0.8947368421052632,1.3157894736842106,2.1052631578947367,0.631578947368421,-0.7368421052631579,0.47368421052631576,0.2631578947368421,0.21052631578947367,0.2631578947368421,1.5,3.3333333333333335,11.0,6.0,12.666666666666666,3.0,1736.17297363,1628.04345703,1690.6932779933334,2320.571655273333,0.227908266227748,0.6330996980885474,0.13899203568370463
5.0,Sat,2019-09-21,15:00,Levante,1.5,0–0,1.4,Eibar,D,18904.0,2.3,3.4,3.1,1.0055578630906465,0.7474721285973555,1.2698988851438944,1.140449771554026,19/20,1.6842105263157894,0.7894736842105263,1.3157894736842106,2.210526315789474,0.42105263157894735,-0.8947368421052632,0.47368421052631576,0.2631578947368421,0.15789473684210525,0.3157894736842105,6.5,3.3333333333333335,16.0,3.5,9.666666666666666,2.3333333333333335,1691.21130371,1691.61767578,5057.12231445,566.6645406083333,0.2393913443119585,0.4928861274014881,0.26772252828655335
5.0,Sat,2019-09-21,17:30,Atlético Madrid,1.7,0–0,0.6,Celta Vigo,D,57701.0,1.4,4.33,9.5,1.3754227733934612,0.9556650246305419,0.6995073891625616,1.0522360015031942,19/20,2.210526315789474,0.7368421052631579,0.7894736842105263,2.263157894736842,0.8947368421052632,-0.7368421052631579,0.631578947368421,0.3157894736842105,0.10526315789473684,0.42105263157894735,2.0,1.0,6.0,4.0,2.0,1.0,1872.65185547,1670.5065918,5136.70861817,1821.1848754900002,0.21148373103648183,0.7296260009662066,0.058890267997311646
5.0,Sat,2019-09-21,20:00,Granada,1.9,2–0,0.5,Barcelona,H,18880.0,10.0,5.5,1.3,0.9067917974344131,1.684729064039409,1.1886566369324991,0.7290492296129274,19/20,1.736842105263158,1.6842105263157894,1.263157894736842,1.3157894736842106,0.5263157894736842,0.631578947368421,0.5263157894736842,0.15789473684210525,0.47368421052631576,0.2631578947368421,6.0,5.0,12.0,0.0,9.5,3.0,1639.18859863,1986.38818359,0.0,835.7379150383334,0.21444159526294693,0.06958729192259333,0.7159711128144599
5.0,Sun,2019-09-22,11:00,Getafe,2.1,4–2,0.8,Mallorca,H,11338.0,1.85,3.25,5.0,0.7591131153701616,0.730528558114765,0.8374384236453202,1.3035132088119687,19/20,1.5789473684210527,0.3157894736842105,1.4210526315789473,2.6842105263157894,0.2631578947368421,-1.4736842105263157,0.42105263157894735,0.3157894736842105,0.05263157894736842,0.15789473684210525,4.0,4.0,10.5,1.5,12.0,1.0,1753.65344238,1570.72668457,1665.3920491566666,0.0,0.2152648934211367,0.7119510333535722,0.07278407322529098
5.0,Sun,2019-09-22,13:00,Espanyol,0.9,1–3,1.3,Real Sociedad,A,19173.0,3.0,3.25,2.45,0.8216143515496747,1.1822660098522169,1.3663469017371015,0.8192408868846299,19/20,0.631578947368421,1.3157894736842106,2.3684210526315788,1.6842105263157894,-0.8421052631578947,-0.2631578947368421,0.10526315789473684,0.3157894736842105,0.3684210526315789,0.21052631578947367,8.0,2.6666666666666665,11.0,2.5,8.666666666666666,3.0,1714.32189941,1737.05993652,0.0,2281.5334472666664,0.2406322429653469,0.46135233908745077,0.2980154179472024
5.0,Sun,2019-09-22,15:00,Valencia,1.5,1–1,1.2,Leganés,D,39014.0,1.61,4.0,5.5,1.0146561443066517,0.6269121078558466,0.9162561576354681,0.9197175577048597,19/20,2.1052631578947367,0.8421052631578947,0.8947368421052632,2.1578947368421053,0.6842105263157895,-0.631578947368421,0.5789473684210527,0.3684210526315789,0.15789473684210525,0.3684210526315789,5.0,8.0,11.5,5.0,19.0,7.0,1810.19348145,1634.8737793,3283.964925126667,0.0,0.21670533682731422,0.7046649448947623,0.07862971827792344
5.0,Sun,2019-09-22,17:30,Athletic Club,2.4,2–0,0.2,Alavés,H,45143.0,1.61,3.75,6.0,1.0447200300638857,0.6810011982425775,0.8078817733990148,1.2940674609220268,19/20,1.631578947368421,0.631578947368421,1.368421052631579,2.3684210526315788,0.3684210526315789,-1.368421052631579,0.47368421052631576,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.0,2.0,13.0,5.0,5.0,1.0,1743.75561523,1684.34008789,5417.15148926,1749.7846679650002,0.23414389744322686,0.5734456621252411,0.19241044043153205
