,Date,Home,Away,FTR,Attendance,B365H,B365D,B365A,AttackStrengthHome,AttackStrengthAway,DefenseWeaknessHome,DefenseWeaknessAway,AvgHomePoints,AvgAwayPoints,AvgLosingHomePoints,AvgLosingAwayPoints,AvgGoalDiffHome,AvgGoalDiffAway,HomeWinsRatio,HomeDrawsRatio,AwayWinsRatio,AwayDrawsRatio,AvgHomeCornersLast5,AvgAwayCornersLast5,AvgHomeShotsLast5,AvgHomeShotsOnTargetLast5,AvgAwayShotsLast5,AvgAwayShotsOnTargetLast5,elo,elo_away,FormHomeTeam,FormAwayTeam,ProbabilityDraw,ProbabilityHomeWin,ProbabilityAwayWin,B365_guess,B365_right_or_wrong
541,2021-01-03,8,13,H,6066.307692307692,2.37,3.0,3.3,0.0093896713615023,0.0292397660818713,0.0467836257309941,0.0657276995305164,0.5,1.0,2.5,2.0,-0.75,-1.2857142857142858,0.0,0.5,0.2857142857142857,0.1428571428571428,5.6,1.4,12.6,4.0,7.8,2.2,1669.63623047,1712.80688477,1039.8587548836,2066.8590234384,0.2414161323824126,0.4320959894125531,0.3264878782050343,H,correct
542,2021-01-03,22,19,D,30450.88235294117,1.53,4.0,6.5,0.0511627906976744,0.0350877192982456,0.0350877192982456,0.0511627906976744,1.5,0.7142857142857143,1.5,2.2857142857142856,0.625,-0.7142857142857143,0.375,0.375,0.1428571428571428,0.2857142857142857,6.6,3.4,11.4,4.4,11.2,4.2,1761.61096191,1646.19567871,2812.1246484384,702.1872558591999,0.2268334199275631,0.6414799217126058,0.131686658359831,H,wrong
543,2021-01-03,14,4,A,6191.0,6.5,4.75,1.44,0.0231481481481481,0.0465116279069767,0.0406976744186046,0.0231481481481481,1.0,1.1666666666666667,2.0,1.8333333333333333,-0.2857142857142857,0.5,0.1428571428571428,0.5714285714285714,0.3333333333333333,0.1666666666666666,4.6,8.4,10.6,3.8,17.4,6.4,1589.26025391,1906.9699707,2110.2452050776,1340.3996484384,0.2199117226221278,0.0929279286123773,0.6871603487654948,A,correct
544,2021-01-04,24,7,D,37192.27142857143,2.0,3.4,3.75,0.0601851851851851,0.0404624277456647,0.0693641618497109,0.0462962962962962,1.125,1.625,1.875,1.375,0.125,-0.375,0.25,0.375,0.5,0.125,1.2,5.6,8.8,3.4,8.2,2.8,1707.82556152,1587.48168945,1789.156225584,1364.7689453104,0.2260861709522654,0.6470649741260038,0.1268488549217307,H,wrong
545,2021-01-06,2,4,A,40752.57352941176,4.2,3.6,1.83,0.0506912442396313,0.0517241379310344,0.028735632183908,0.0230414746543778,1.875,1.4285714285714286,1.125,1.5714285714285714,0.75,0.5714285714285714,0.625,0.0,0.4285714285714285,0.1428571428571428,4.4,9.2,10.2,2.8,20.0,7.6,1700.77758789,1909.51660156,3061.0995117192,2363.734501954,0.2352806622729062,0.2051273998329408,0.5595919378941528,A,correct
546,2021-01-08,6,26,A,14949.942028985508,3.4,3.3,2.2,0.0639269406392694,0.0451977401129943,0.0677966101694915,0.045662100456621,1.875,1.25,1.125,1.75,0.25,-0.25,0.625,0.0,0.25,0.5,2.8,4.8,12.0,4.8,9.0,3.4,1692.72473145,1790.58312988,4023.6603515568,2767.3972265632,0.2418402121297856,0.3534022023718272,0.4047575854983871,A,correct
547,2021-01-09,23,22,H,33976.64705882353,2.2,3.1,3.6,0.0410958904109589,0.0828729281767955,0.0276243093922651,0.0273972602739726,1.8571428571428568,1.8888888888888888,1.1428571428571428,1.1111111111111112,0.5714285714285714,1.0,0.5714285714285714,0.1428571428571428,0.5555555555555556,0.2222222222222222,4.2,4.0,12.0,3.8,13.4,4.4,1842.92358398,1756.98498535,3489.592675776,2464.2533056624,0.2309577946397774,0.606684723572364,0.1623574817878584,H,correct
548,2021-01-09,13,4,A,15345.244897959185,6.5,5.25,1.4,0.063063063063063,0.0655737704918032,0.0491803278688524,0.0315315315315315,2.125,1.625,0.875,1.375,0.625,0.625,0.625,0.25,0.5,0.125,3.6,7.2,13.6,4.4,17.6,7.6,1701.76513672,1913.96350098,2722.7537890624003,2966.2940478528003,0.2349216522249471,0.2009694631193282,0.5641088846557246,A,correct
549,2021-01-09,19,21,D,18176.78260869565,6.5,4.75,1.45,0.036036036036036,0.0802139037433155,0.0695187165775401,0.045045045045045,1.0,2.0,2.0,1.0,-0.625,0.5555555555555556,0.25,0.25,0.5555555555555556,0.3333333333333333,3.2,4.0,10.0,2.8,11.4,4.2,1650.82165527,1908.21557617,686.815771484,2736.7793359360003,0.2294262418877991,0.1500880962710717,0.6204856618411292,A,wrong
550,2021-01-10,17,8,H,16718.125,2.25,3.4,3.2,0.054054054054054,0.053475935828877,0.0481283422459893,0.036036036036036,1.7142857142857142,1.5,1.2857142857142858,1.5,0.4285714285714285,0.25,0.4285714285714285,0.4285714285714285,0.375,0.375,5.6,4.6,13.2,5.6,10.4,4.0,1697.33752441,1680.67810059,3706.590561524401,2088.0001171872,0.2381763109184567,0.5165347974355594,0.245288891645984,H,correct
551,2021-01-10,7,0,H,16561.8,2.7,2.9,3.0,0.0178571428571428,0.0425531914893617,0.0531914893617021,0.0491071428571428,0.75,1.0,2.25,2.0,-0.75,-0.375,0.125,0.375,0.25,0.25,1.8,4.2,6.0,1.4,8.6,2.4,1592.2454834,1644.70629883,1745.991284178,1685.5347412120002,0.2416604776127654,0.4187190414794685,0.3396204809077661,H,correct
552,2021-01-10,25,24,A,20498.09375,2.37,3.25,3.1,0.039647577092511,0.0476190476190476,0.0687830687830687,0.052863436123348,1.125,0.75,1.875,2.25,-0.5,-0.375,0.25,0.375,0.125,0.375,2.8,4.2,9.0,4.0,12.2,4.6,1654.76159668,1703.06176758,2431.749516602,1031.5419873036,0.2415597370035394,0.4247136836273865,0.3337265793690741,H,wrong
553,2021-01-11,9,11,A,17392.17948717949,4.33,2.9,2.1,0.0308370044052863,0.0210526315789473,0.0526315789473684,0.039647577092511,1.0,0.8571428571428571,2.0,2.142857142857143,-0.375,-0.7142857142857143,0.125,0.625,0.1428571428571428,0.4285714285714285,3.2,3.6,6.8,2.0,9.8,2.8,1583.02990723,1696.31176758,1369.8786132832,1688.66052246,0.2415177307557613,0.3314906553900151,0.4269916138542235,A,correct
554,2021-01-11,14,5,A,4223.0,2.8,3.3,2.55,0.0219298245614035,0.0518134715025906,0.0414507772020725,0.087719298245614,0.875,1.0,2.125,2.0,-0.375,-1.1111111111111112,0.125,0.5,0.3333333333333333,0.0,4.4,5.8,9.0,3.2,12.8,4.0,1586.71362305,1657.00830078,1755.826538086,1004.8310595708,0.241932170541175,0.3929973644323007,0.3650704650265242,A,correct
555,2021-01-12,13,19,H,15345.244897959185,2.3,3.1,3.4,0.0614035087719298,0.0358974358974358,0.0666666666666666,0.0526315789473684,1.8888888888888888,0.75,1.1111111111111112,2.25,0.1111111111111111,-0.625,0.5555555555555556,0.2222222222222222,0.125,0.375,4.0,2.4,14.2,4.8,10.8,4.2,1693.14526367,1655.99829102,2388.7441552744,689.5609765624,0.2364178926320841,0.5442680532692526,0.2193140540986632,H,correct
556,2021-01-12,3,23,H,54743.89855072464,1.9,3.2,4.5,0.0826086956521739,0.0461538461538461,0.0102564102564102,0.0260869565217391,2.75,1.75,0.25,1.25,2.125,0.375,0.875,0.125,0.5,0.25,4.2,4.0,12.6,4.4,11.2,2.4,1916.40527344,1847.60449219,5237.499096678001,3440.92763672,0.2330749036479049,0.5854052743218141,0.1815198220302809,H,correct
557,2021-01-19,25,9,D,20498.09375,1.83,3.4,4.6,0.0387931034482758,0.0307692307692307,0.0717948717948717,0.0344827586206896,1.0,1.1428571428571428,2.0,1.8571428571428568,-0.5555555555555556,-0.2857142857142857,0.2222222222222222,0.3333333333333333,0.2857142857142857,0.2857142857142857,2.4,2.8,10.2,4.6,6.2,2.4,1646.35302734,1573.25842285,2390.8402587888,698.6756542976,0.2325643503313686,0.5908059242822673,0.176629725386364,H,wrong
558,2021-01-19,7,17,D,16561.8,2.9,3.1,2.55,0.0299145299145299,0.0456852791878172,0.0558375634517766,0.0598290598290598,1.0,0.6666666666666666,2.0,2.333333333333333,-0.4444444444444444,-0.5555555555555556,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,2.6,6.2,7.0,2.8,10.8,2.6,1603.89038086,1703.45837402,2418.024150388,1025.1416601564,0.2418140364970862,0.3509621140632882,0.4072238494396255,A,wrong
559,2021-01-19,0,23,A,14665.24,5.5,3.6,1.66,0.0296610169491525,0.0452261306532663,0.0452261306532663,0.0338983050847457,1.1111111111111112,1.5555555555555556,1.8888888888888888,1.4444444444444444,-0.2222222222222222,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.2222222222222222,2.2,6.2,7.8,2.2,12.4,2.2,1633.06140137,1840.36279297,2144.6597753904,3453.21958008,0.2354272156206694,0.2068657266512078,0.5577070577281227,A,correct
560,2021-01-20,11,14,H,10618.507246376812,1.9,3.25,4.5,0.0337552742616033,0.044776119402985,0.0398009950248756,0.0759493670886076,1.2222222222222223,0.5555555555555556,1.7777777777777777,2.4444444444444446,0.0,-1.0,0.3333333333333333,0.2222222222222222,0.0,0.5555555555555556,3.4,3.6,9.8,3.4,10.8,4.2,1706.08325195,1575.89147949,677.0668945304001,679.4046191408002,0.2245451616393151,0.6580194861043472,0.1174353522563376,H,correct
561,2021-01-20,5,6,H,47637.17391304348,2.1,3.5,3.4,0.042016806722689,0.0398009950248756,0.0547263681592039,0.0504201680672268,1.375,0.8888888888888888,1.625,2.111111111111111,-0.125,-0.4444444444444444,0.375,0.25,0.1111111111111111,0.5555555555555556,3.6,3.8,11.4,4.4,7.6,3.8,1667.83044434,1678.72216797,2745.9051171904,1770.15415039,0.2400236133398286,0.4781517844154997,0.2818246022446717,H,correct
562,2021-01-20,26,13,D,16026.68115942029,1.5,4.0,7.0,0.0583333333333333,0.0247524752475247,0.0346534653465346,0.0666666666666666,2.111111111111111,0.875,0.8888888888888888,2.125,0.7777777777777778,-1.375,0.5555555555555556,0.4444444444444444,0.25,0.125,4.6,1.6,13.0,4.4,8.0,2.4,1804.58569336,1701.20263672,3092.9531396508005,1035.241333008,0.228589149073005,0.6275614533887482,0.1438493975382467,H,wrong
563,2021-01-21,24,19,D,37192.27142857143,2.05,3.5,3.5,0.0578512396694214,0.034313725490196,0.0637254901960784,0.0578512396694214,1.1111111111111112,0.6666666666666666,1.8888888888888888,2.333333333333333,0.1111111111111111,-0.7777777777777778,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.3333333333333333,3.0,3.2,8.8,3.2,11.8,4.4,1711.47021484,1647.94091797,1733.5988525379998,670.5723535152,0.2336833036366502,0.5787136461843367,0.187603050179013,H,wrong
564,2021-01-21,8,3,A,6066.307692307692,6.5,3.4,1.66,0.0164609053497942,0.048780487804878,0.0390243902439024,0.0164609053497942,0.7777777777777778,2.2857142857142856,2.2222222222222223,0.7142857142857143,-0.4444444444444444,0.8571428571428571,0.1111111111111111,0.4444444444444444,0.7142857142857143,0.1428571428571428,5.2,5.0,13.6,4.2,9.2,4.0,1674.55725098,1923.64709473,1798.3674316420002,4179.660820315199,0.2305456688739871,0.1589385779229956,0.6105157532030173,A,correct
565,2021-01-22,17,25,D,16718.125,1.95,3.4,4.0,0.0573770491803278,0.0338164251207729,0.0483091787439613,0.0450819672131147,1.875,1.0,1.125,2.0,0.5,-0.4444444444444444,0.5,0.375,0.2222222222222222,0.3333333333333333,4.0,5.8,10.4,5.0,9.8,2.8,1702.29467773,1642.72546387,4406.95169434,2795.1580859392,0.2341269148358427,0.573643182653212,0.1922299025109453,H,wrong
566,2021-01-23,14,26,D,4738.0,4.33,3.75,1.8,0.0203252032520325,0.0574162679425837,0.0478468899521531,0.040650406504065,0.7777777777777778,1.4444444444444444,2.2222222222222223,1.5555555555555556,-0.5555555555555556,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.4444444444444444,4.2,5.0,8.2,2.6,10.2,3.6,1572.02807617,1800.25695801,1394.800234376,2694.318164064,0.233141891867707,0.1821755595185105,0.5846825486137824,A,wrong
567,2021-01-23,23,7,H,33976.64705882353,1.45,4.2,8.0,0.048780487804878,0.0382775119617224,0.0334928229665071,0.0447154471544715,2.0,1.5555555555555556,1.0,1.4444444444444444,0.625,-0.3333333333333333,0.625,0.125,0.4444444444444444,0.2222222222222222,4.0,6.6,12.6,5.0,8.8,2.4,1844.90515137,1605.05419922,3468.1543945280005,677.9392382808,0.2035168733392255,0.7613333226457236,0.0351498040150508,H,correct
568,2021-01-23,22,5,D,30450.88235294117,1.8,3.75,4.33,0.0481927710843373,0.0574162679425837,0.0334928229665071,0.0803212851405622,1.4444444444444444,1.2,1.5555555555555556,1.8,0.5555555555555556,-0.8,0.3333333333333333,0.4444444444444444,0.4,0.0,7.2,6.0,10.4,3.6,13.4,3.8,1752.30407715,1674.54663086,2088.4346484384,2019.7691601576,0.2319947945462215,0.5966189007004418,0.1713863047533367,H,wrong
569,2021-01-23,0,21,A,14665.24,5.5,4.33,1.55,0.0318725099601593,0.0710900473933649,0.0521327014218009,0.0398406374501992,1.0,1.9,2.0,1.1,-0.3,0.5,0.2,0.4,0.5,0.4,2.4,3.2,9.4,2.2,10.0,3.2,1628.51904297,1903.03894043,1820.799707032,3013.1058691404,0.2269674366355037,0.1325745824028147,0.6404579809616817,A,correct
570,2021-01-24,19,13,H,18176.78260869565,2.5,3.1,3.0,0.0317460317460317,0.0325581395348837,0.0604651162790697,0.0714285714285714,1.0,0.8888888888888888,2.0,2.111111111111111,-0.5555555555555556,-1.2222222222222223,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,3.0,1.6,10.0,2.6,8.2,2.6,1651.30529785,1705.53149414,1043.2597558583998,1379.5808593744,0.2416989574027218,0.4161741163246165,0.3421269262726617,H,correct
571,2021-01-24,9,4,A,17392.17948717949,8.0,5.25,1.36,0.0313725490196078,0.074074074074074,0.0601851851851851,0.0274509803921568,0.8888888888888888,1.7777777777777777,2.111111111111111,1.2222222222222223,-0.5555555555555556,1.0,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.1111111111111111,2.8,5.8,6.6,2.6,17.6,7.6,1576.88598633,1922.58337402,1064.8102148448,3944.6270507856,0.2147321944531197,0.070704106436403,0.7145636991104772,A,correct
572,2021-01-24,6,8,D,14949.942028985508,2.05,3.4,3.75,0.0549019607843137,0.0504587155963302,0.073394495412844,0.0392156862745098,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,-0.2222222222222222,0.1111111111111111,0.5555555555555556,0.0,0.3333333333333333,0.3333333333333333,3.0,5.8,11.8,5.0,12.2,4.2,1672.00585938,1670.78210449,3991.6550390544,1740.122460938,0.2392852022266609,0.4951638371466325,0.2655509606267067,H,wrong
573,2021-01-24,3,24,H,54743.89855072464,1.4,4.75,8.0,0.08203125,0.045662100456621,0.0091324200913242,0.046875,2.7777777777777777,1.0,0.2222222222222222,2.0,2.111111111111111,-0.2222222222222222,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.3333333333333333,4.4,3.6,10.2,3.8,12.8,5.0,1927.42211914,1708.10583496,5091.898168944001,2129.7222363264,0.2079416981140758,0.7445443929118127,0.0475139089741113,H,correct
574,2021-01-25,2,11,H,40752.57352941176,2.3,3.0,3.6,0.0501930501930501,0.0318181818181818,0.0363636363636363,0.0386100386100386,1.6666666666666667,1.125,1.3333333333333333,1.875,0.5555555555555556,-0.375,0.5555555555555556,0.0,0.25,0.375,3.8,4.4,9.0,1.6,9.4,3.2,1696.33068848,1709.94665527,2054.0441601552,2371.4486865244,0.2401735373302802,0.474301700514335,0.2855247621553847,H,correct
575,2021-01-29,25,14,A,20498.09375,2.2,3.1,3.6,0.0416666666666666,0.0407239819004524,0.0723981900452488,0.0719696969696969,1.0,0.5,2.0,2.5,-0.5,-1.0,0.2,0.4,0.0,0.5,2.8,4.6,11.4,4.2,12.0,4.4,1645.97473145,1576.57727051,1685.059179688,675.1258789064001,0.2330047585158393,0.5861584665132749,0.1808367749708857,H,wrong
576,2021-01-30,8,23,A,6066.307692307692,4.0,3.25,2.0,0.018796992481203,0.0491071428571428,0.0446428571428571,0.0338345864661654,0.7,1.7,2.3,1.3,-0.5,0.2,0.1,0.4,0.5,0.2,4.4,4.6,14.2,4.0,10.6,2.0,1672.44250488,1848.68261719,1820.665722658,3438.593603516,0.2382089033899017,0.2458318184396626,0.5159592781704356,A,correct
577,2021-01-30,21,17,A,58194.25,1.33,5.5,8.0,0.056390977443609,0.0486725663716814,0.0221238938053097,0.0601503759398496,2.25,0.7,0.75,2.3,1.25,-0.5,0.75,0.0,0.1,0.4,6.0,5.0,16.2,5.0,8.6,2.8,1908.64172363,1699.04541016,4182.3188085936,1055.9145849612,0.2099651034929762,0.7361996129590134,0.0538352835480102,H,wrong
578,2021-01-30,24,9,H,37192.27142857143,1.66,3.75,5.5,0.0566037735849056,0.0357142857142857,0.0625,0.0377358490566037,1.1,1.125,1.9,1.875,0.1,-0.25,0.2,0.5,0.25,0.375,4.6,3.6,9.4,3.0,7.2,2.6,1704.69909668,1573.82385254,1000.4920166016,1049.368374024,0.2244358690324888,0.6587695496973334,0.1167945812701777,H,correct
579,2021-01-30,26,22,D,16026.68115942029,2.4,3.2,3.1,0.0599250936329588,0.0745614035087719,0.0394736842105263,0.0337078651685393,2.0,1.7,1.0,1.3,0.7,0.8,0.5,0.5,0.5,0.2,4.0,4.6,12.6,4.0,12.6,4.4,1795.70776367,1748.59204102,2361.7529687528,1430.9649999984,0.235446029600397,0.5574632971646926,0.2070906732349104,H,wrong
580,2021-01-31,11,0,D,10618.507246376812,1.9,3.2,4.5,0.0333333333333333,0.03862660944206,0.0343347639484978,0.0518518518518518,1.4,0.8888888888888888,1.6,2.111111111111111,0.1,-0.5555555555555556,0.4,0.2,0.2222222222222222,0.2222222222222222,3.4,4.2,9.6,3.4,8.4,2.4,1695.88647461,1622.91625977,1672.7134521479998,1313.225234376,0.2325793290904483,0.5906501097264415,0.1767705611831101,H,wrong
581,2021-01-31,7,3,A,16561.8,9.0,4.0,1.44,0.0335820895522388,0.0524017467248908,0.056768558951965,0.0186567164179104,1.0,2.375,2.0,0.625,-0.4,0.875,0.2,0.4,0.75,0.125,3.4,5.2,8.2,3.2,8.8,3.6,1601.2767334,1930.82885742,2759.9416406208,4115.2395703152,0.2177754639906038,0.0831943769925138,0.6990301590168824,A,correct
582,2021-01-31,13,6,D,15345.244897959185,2.7,3.3,2.62,0.0588235294117647,0.0384615384615384,0.0555555555555555,0.0514705882352941,2.0,0.8,1.0,2.2,0.3,-0.5,0.6,0.2,0.1,0.5,3.8,4.4,12.8,4.0,6.8,3.2,1694.01989746,1670.34558105,3446.5711914040003,1390.4660742176002,0.2376107510274592,0.5261178709491182,0.2362713780234225,A,wrong
583,2021-01-31,4,2,H,62721.23188405797,1.36,5.25,7.5,0.0777777777777777,0.0343347639484978,0.0429184549356223,0.0518518518518518,2.0,0.6666666666666666,1.0,2.333333333333333,1.2222222222222223,-0.6666666666666666,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3333333333333333,6.4,6.6,19.8,8.4,10.8,3.2,1925.64562988,1710.39086914,3763.4170019556,1089.2277685535998,0.2087929199344308,0.7410890336679361,0.0501180463976331,H,correct
584,2021-02-01,5,19,H,47637.17391304348,1.8,3.6,4.33,0.0441176470588235,0.0341880341880341,0.0512820512820512,0.0551470588235294,1.5555555555555556,0.7,1.4444444444444444,2.3,0.0,-0.7,0.4444444444444444,0.2222222222222222,0.1,0.4,4.4,3.4,10.4,3.2,12.6,4.4,1678.25878906,1662.81689453,2743.2016406272005,1010.9804150376,0.2382705682840825,0.5148628799108574,0.2468665518050599,H,correct
585,2021-02-05,0,25,H,14665.24,2.6,3.0,3.0,0.0329670329670329,0.0384615384615384,0.0641025641025641,0.0476190476190476,0.9090909090909092,1.0,2.090909090909091,2.0,-0.5454545454545454,-0.4,0.1818181818181818,0.3636363636363636,0.2,0.4,2.4,5.6,9.6,2.4,9.4,2.8,1626.45678711,1629.78186035,1432.9894335936,2030.9548828128,0.239576125722553,0.488798877631375,0.2716249966460718,H,correct
586,2021-02-06,17,13,D,16718.125,2.2,3.3,3.4,0.0583941605839416,0.0341880341880341,0.0512820512820512,0.0766423357664233,1.7777777777777777,0.8,1.2222222222222223,2.2,0.4444444444444444,-1.3,0.4444444444444444,0.4444444444444444,0.2,0.2,4.6,2.6,10.0,4.6,8.8,2.4,1713.18066406,1691.7767334,4391.054814458,1399.3984960928,0.2377979818887453,0.5230257642580179,0.2391762538532368,H,wrong
587,2021-02-06,14,21,A,4510.0,7.0,4.5,1.44,0.0181159420289855,0.0805084745762711,0.0423728813559322,0.0398550724637681,0.8,2.0,2.2,1.0,-0.5,0.7272727272727273,0.1,0.5,0.5454545454545454,0.3636363636363636,4.2,3.6,8.2,2.6,10.8,4.4,1592.77001953,1894.50646973,1791.287890626,3576.6148193336,0.2226589619266706,0.1068311613015961,0.6705098767717332,A,correct
588,2021-02-06,9,26,D,17392.17948717949,6.5,3.8,1.53,0.0288808664259927,0.0504201680672268,0.0630252100840336,0.0361010830324909,0.8,1.4,2.2,1.6,-0.7,0.2,0.1,0.5,0.3,0.5,2.6,4.6,6.6,2.4,9.8,3.6,1570.08190918,1792.77270508,717.6950390632,2665.744218752,0.2337781980368141,0.1885786807139794,0.5776431212492065,A,wrong
589,2021-02-06,23,11,H,33976.64705882353,1.72,3.6,4.75,0.053763440860215,0.0333333333333333,0.0291666666666666,0.053763440860215,2.111111111111111,1.0,0.8888888888888888,2.0,0.8888888888888888,-0.7777777777777778,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.3333333333333333,4.8,4.4,12.6,4.4,9.0,3.0,1855.95593262,1692.3458252,3396.512548828,2075.6174707056,0.2188577214159176,0.6931249002366318,0.0880173783474505,H,correct
590,2021-02-07,22,7,H,30450.88235294117,1.45,4.2,8.0,0.0496453900709219,0.0333333333333333,0.0375,0.0496453900709219,1.4,1.4,1.6,1.6,0.5,-0.6,0.3,0.5,0.4,0.2,5.8,6.4,8.4,3.0,8.6,2.4,1751.52722168,1597.71813965,1358.6548242192,690.2787695311999,0.22059702073325,0.683162183890339,0.0962407953764109,H,correct
591,2021-02-07,2,24,D,40752.57352941176,2.15,3.2,3.6,0.0629370629370629,0.0456431535269709,0.0373443983402489,0.0524475524475524,1.8,0.9,1.2,2.1,0.9,-0.4,0.6,0.0,0.2,0.3,3.8,4.0,9.2,3.2,11.8,4.8,1707.984375,1708.44091797,3120.589160154,1782.1222900379998,0.2393945776842769,0.4928159672880571,0.2677894550276659,H,wrong
592,2021-02-07,19,8,H,18176.78260869565,2.55,3.0,3.0,0.0383275261324041,0.0495867768595041,0.0578512396694214,0.0383275261324041,1.2,1.3,1.8,1.7,-0.3,0.1,0.3,0.3,0.3,0.4,2.4,6.6,7.8,2.0,11.8,3.4,1656.59851074,1665.16918945,1742.9717773419998,1029.4752978516,0.2398912001435328,0.4814252410421719,0.2786835588142952,H,correct
593,2021-02-07,5,4,A,47637.17391304348,5.75,4.6,1.5,0.0449826989619377,0.074074074074074,0.0493827160493827,0.0242214532871972,1.7,1.9,1.3,1.1,0.1,1.1,0.5,0.2,0.6,0.1,3.8,4.6,10.6,3.4,16.4,7.6,1684.47717285,1928.05212402,3831.9565087892,4951.89968262,0.2312623005965973,0.1649434666982811,0.6037942327051216,A,correct
594,2021-02-08,3,6,D,54743.89855072464,1.6,3.6,6.5,0.0824742268041237,0.0365853658536585,0.0121951219512195,0.0481099656357388,2.8,0.8181818181818182,0.2,2.1818181818181817,2.1,-0.4545454545454545,0.9,0.1,0.0909090909090909,0.5454545454545454,4.2,5.0,11.2,4.4,6.2,2.0,1934.38745117,1672.58874512,5112.719970701999,1782.7363769520002,0.1985781344202225,0.7780588111449855,0.0233630544347918,H,wrong
595,2021-02-09,21,11,H,58194.25,1.53,4.0,6.5,0.0546075085324232,0.032258064516129,0.0282258064516129,0.0614334470989761,2.0,0.9,1.0,2.1,1.0,-1.0,0.6666666666666666,0.0,0.2,0.3,4.2,3.6,13.8,3.6,8.2,3.2,1897.28405762,1686.60998535,4075.1603906256,2146.2512988312,0.2097430843412006,0.7371377013643068,0.0531192142944925,H,correct
596,2021-02-12,6,9,H,14949.942028985508,1.45,4.2,8.0,0.0508474576271186,0.032258064516129,0.0685483870967741,0.0372881355932203,1.6,1.0,1.4,2.0,-0.2,-0.3333333333333333,0.5,0.1,0.2222222222222222,0.3333333333333333,1.4,4.8,9.8,4.2,7.0,1.8,1679.77124023,1574.55615234,3310.693164056,690.1556738280001,0.2283281646162068,0.6297064112788135,0.1419654241049794,H,correct
597,2021-02-13,13,3,A,15345.244897959185,5.0,3.3,1.8,0.0536912751677852,0.0642570281124498,0.0522088353413654,0.023489932885906,1.9090909090909087,2.4444444444444446,1.0909090909090908,0.5555555555555556,0.2727272727272727,1.0,0.5454545454545454,0.2727272727272727,0.7777777777777778,0.1111111111111111,4.2,4.2,11.8,3.8,7.8,3.2,1693.95227051,1927.20495605,3552.8415527320003,4022.243085940801,0.2325452983452193,0.176450815243525,0.5910038864112556,A,correct
598,2021-02-13,23,14,H,33976.64705882353,1.5,3.9,7.5,0.060200668896321,0.047808764940239,0.0278884462151394,0.0668896321070234,2.2,0.7272727272727273,0.8,2.272727272727273,1.1,-0.7272727272727273,0.7,0.1,0.0909090909090909,0.4545454545454545,4.6,5.4,13.6,5.0,13.0,4.4,1861.69177246,1589.99255371,4387.865751952801,1376.0044531248002,0.1962849679902449,0.7852075104598626,0.0185075215498924,H,correct
599,2021-02-13,8,25,D,6066.307692307692,1.95,3.3,4.2,0.0166666666666666,0.0358565737051792,0.047808764940239,0.0466666666666666,0.6363636363636364,0.9090909090909092,2.363636363636364,2.090909090909091,-0.6363636363636364,-0.4545454545454545,0.0909090909090909,0.3636363636363636,0.1818181818181818,0.3636363636363636,5.0,5.0,14.6,4.2,7.4,2.4,1658.2755127,1622.98608398,1441.5809765632,1987.738623048,0.2365906367398547,0.5417866013493216,0.2216227619108237,H,wrong
600,2021-02-13,4,0,H,62721.23188405797,1.28,6.0,9.0,0.0764119601328903,0.0357142857142857,0.0436507936507936,0.0465116279069767,2.1,0.9,0.9,2.1,1.2,-0.5,0.6,0.3,0.2,0.3,6.8,2.8,18.2,7.4,7.2,1.4,1931.63684082,1633.25256348,3737.8299169948,683.9246191408,0.1899212388730651,0.8033099786149288,0.006768782512006,H,correct
601,2021-02-14,11,22,A,10618.507246376812,3.75,3.25,2.1,0.0294117647058823,0.0711462450592885,0.0316205533596837,0.0326797385620915,1.3636363636363635,1.6363636363636365,1.6363636363636365,1.3636363636363635,0.0909090909090909,0.7272727272727273,0.3636363636363636,0.2727272727272727,0.4545454545454545,0.2727272727272727,3.8,5.4,8.4,3.0,12.4,4.0,1682.93786621,1757.46008301,1657.84104004,1394.5081445296,0.2419584421391089,0.3869032895159712,0.3711382683449198,A,correct
602,2021-02-14,21,24,H,58194.25,1.4,4.75,8.0,0.0588235294117647,0.0472440944881889,0.0275590551181102,0.0522875816993464,2.1,0.9090909090909092,0.9,2.090909090909091,1.1,-0.3636363636363636,0.7,0.0,0.1818181818181818,0.3636363636363636,5.2,5.2,14.4,3.8,13.6,4.4,1900.95605469,1710.01745605,4080.8144531232,1779.433007812,0.2137129066018546,0.7194463763993169,0.0668407169988285,H,correct
